k,m,q,p,eps,rank_success,gap_mean,gap_std,gap_rmse
500,100,0.6,0.9,0.8,0.996,0.768,0.2129350636728046,0.2152208168370337
500,100,0.7,0.6,0.1,0.518,0.1,0.30856962782363273,0.30841530441921977
500,100,0.7,0.6,0.2,0.63,0.2012,0.3224011515216757,0.32224214497796533
500,100,0.7,0.6,0.30000000000000004,0.765,0.31820000000000004,0.3090700313590502,0.3094511269974631
500,100,0.7,0.6,0.4,0.852,0.391,0.27906428807154254,0.279069883720906
500,100,0.7,0.6,0.5,0.939,0.5022000000000001,0.2567120197050794,0.256593063039514
500,100,0.7,0.7,0.1,0.513,0.09580000000000001,0.2940558260412958,0.29393876913398137
500,100,0.7,0.7,0.2,0.628,0.2004,0.31815257512875966,0.31799371062962867
500,100,0.7,0.7,0.30000000000000004,0.771,0.3028,0.2906486480901582,0.290516780926679
500,100,0.7,0.7,0.4,0.853,0.40120000000000006,0.2907973918781307,0.2906544339933592
500,100,0.7,0.7,0.5,0.93,0.5014000000000001,0.2675623845566294,0.2674322344071485
500,100,0.7,0.7,0.6000000000000001,0.98,0.6034,0.24332621652351324,0.24322828782853365
500,100,0.7,0.75,0.1,0.506,0.10420000000000001,0.28238644107340233,0.2822764602300376
500,100,0.7,0.75,0.2,0.637,0.19760000000000003,0.2902386577947164,0.29010342983149995
500,100,0.7,0.75,0.30000000000000004,0.768,0.3154,0.29666622802545434,0.2969174969583302
500,100,0.7,0.75,0.4,0.843,0.3906,0.28794887489718474,0.28795833031881546
500,100,0.7,0.75,0.5,0.918,0.5006,0.2739245784420863,0.27378823933836166
500,100,0.7,0.75,0.6000000000000001,0.961,0.592,0.2553452588187241,0.2553429066960741
500,100,0.7,0.8,0.1,0.483,0.087,0.26784835773762505,0.2680298490840153
500,100,0.7,0.8,0.2,0.637,0.19560000000000002,0.27852866677995325,0.2784241368847177
500,100,0.7,0.8,0.30000000000000004,0.744,0.2882,0.29097323833202504,0.2910670025956223
500,100,0.7,0.8,0.4,0.847,0.3914000000000001,0.2940280471187953,0.2940068026423879
500,100,0.7,0.8,0.5,0.928,0.5068,0.2641657501334031,0.26412118430750686
500,100,0.7,0.8,0.6000000000000001,0.974,0.6,0.2394521608533474,0.23933240482642548
500,100,0.7,0.8,0.7000000000000001,0.991,0.709,0.22460954888305495,0.2246775467197379
500,100,0.7,0.9,0.1,0.498,0.1024,0.22495520630748878,0.22485550916088315
500,100,0.7,0.9,0.2,0.652,0.1884,0.2483689334983889,0.2485155930721451
500,100,0.7,0.9,0.30000000000000004,0.792,0.30060000000000003,0.258120642851877,0.2579922479455536
500,100,0.7,0.9,0.4,0.866,0.3956,0.26887345152121833,0.2687749988373175
500,100,0.7,0.9,0.5,0.934,0.501,0.2599742036944946,0.2598461083025875
500,100,0.7,0.9,0.6000000000000001,0.975,0.6073999999999999,0.24925362057022837,0.24923884127479007
500,100,0.7,0.9,0.7000000000000001,0.991,0.694,0.22559896917959288,0.22556595487794698
500,100,0.7,0.9,0.8,1.0,0.8038,0.18820462529114682,0.1881488772222678
500,100,0.75,0.6,0.1,0.533,0.122,0.30791364180693714,0.3085449724108303
500,100,0.75,0.6,0.2,0.626,0.205,0.311949214315908,0.31183328879386824
500,100,0.75,0.6,0.30000000000000004,0.774,0.3058,0.2943008205441721,0.29421080877493266
500,100,0.75,0.6,0.4,0.852,0.3906,0.27456698094823245,0.2745906043549196
500,100,0.75,0.6,0.5,0.938,0.49960000000000004,0.2576552468439683,0.257526697645118
500,100,0.75,0.7,0.1,0.508,0.1042,0.3029094156907542,0.302787053884409
500,100,0.75,0.7,0.2,0.641,0.20460000000000003,0.29534059332585166,0.29522872488970314
500,100,0.75,0.7,0.30000000000000004,0.747,0.30939999999999995,0.30424365926704905,0.30423674991690275
500,100,0.75,0.7,0.4,0.863,0.40920000000000006,0.28297603332338134,0.2829840984931839
500,100,0.75,0.7,0.5,0.927,0.499,0.2633407457047776,0.2632109420217937
500,100,0.75,0.7,0.6000000000000001,0.975,0.6088000000000001,0.24228343166890565,0.24232209969377536
500,100,0.75,0.75,0.1,0.497,0.1054,0.29088735870686344,0.2907920218988135
500,100,0.75,0.75,0.2,0.643,0.2058,0.2945048269436226,0.2944146735473625
500,100,0.75,0.75,0.30000000000000004,0.779,0.3128,0.2841071573841055,0.28425340807103794
500,100,0.75,0.75,0.4,0.864,0.415,0.2881284748476242,0.28837475617675
500,100,0.75,0.75,0.5,0.937,0.5022000000000001,0.2578015159412792,0.25768197453450253
500,100,0.75,0.75,0.6000000000000001,0.973,0.5982000000000001,0.25460082792791855,0.2544798616786798
500,100,0.75,0.8,0.1,0.49,0.10540000000000001,0.2643496183479763,0.2642725865465429
500,100,0.75,0.8,0.2,0.669,0.23,0.28436044180029835,0.28579713084634006
500,100,0.75,0.8,0.30000000000000004,0.776,0.3012,0.2781293150962622,0.2779928056623049
500,100,0.75,0.8,0.4,0.869,0.4068,0.2787677733732353,0.27871132018631756
500,100,0.75,0.8,0.5,0.928,0.512,0.26699679265355847,0.267132925713024
500,100,0.75,0.8,0.6000000000000001,0.942,0.592,0.2699794230842212,0.2699629604223513
500,100,0.75,0.8,0.7000000000000001,0.988,0.6996000000000001,0.22336008983193426,0.22324874019801322
500,100,0.75,0.9,0.1,0.493,0.10179999999999999,0.22028455525815985,0.22018174311236616
500,100,0.75,0.9,0.2,0.658,0.1982,0.24774611629274462,0.2476287543884999
500,100,0.75,0.9,0.30000000000000004,0.787,0.3034,0.24700090981502365,0.24690078979217545
500,100,0.75,0.9,0.4,0.88,0.3924,0.2581644609331209,0.25814724480420087
500,100,0.75,0.9,0.5,0.924,0.47820000000000007,0.2609077094162471,0.26168683574073803
500,100,0.75,0.9,0.6000000000000001,0.971,0.5913999999999999,0.24253837812780246,0.24256957764732165
500,100,0.75,0.9,0.7000000000000001,0.994,0.7058,0.22578161425886153,0.2257432169523594
500,100,0.75,0.9,0.8,0.998,0.803,0.18347933034722103,0.183412104289766
500,100,0.8,0.6,0.1,0.507,0.102,0.3083035047660845,0.30815580474818255
500,100,0.8,0.6,0.2,0.651,0.21680000000000002,0.3086308685355582,0.3089336498343941
500,100,0.8,0.6,0.30000000000000004,0.772,0.31520000000000004,0.2974852222505472,0.2977247050548543
500,100,0.8,0.6,0.4,0.844,0.3926,0.2868929200024768,0.2868449058289166
500,100,0.8,0.6,0.5,0.938,0.49920000000000003,0.25515576510136795,0.2550294100687213
500,100,0.8,0.7,0.1,0.512,0.10740000000000001,0.296298891380027,0.2962431433805684
500,100,0.8,0.7,0.2,0.647,0.20160000000000003,0.30359448217912266,0.30344686520048286
500,100,0.8,0.7,0.30000000000000004,0.774,0.31060000000000004,0.29457497248478937,0.2946183972531247
500,100,0.8,0.7,0.4,0.842,0.403,0.29277417358215996,0.2926431273753068
500,100,0.8,0.7,0.5,0.917,0.49820000000000003,0.27639311343293843,0.2762607463973122
500,100,0.8,0.7,0.6000000000000001,0.98,0.5952000000000001,0.23940399803318715,0.23933240482642545
500,100,0.8,0.75,0.1,0.495,0.099,0.2852373754618429,0.2850964748992874
500,100,0.8,0.75,0.2,0.64,0.2072,0.28724670697968097,0.2871933146854223
500,100,0.8,0.75,0.30000000000000004,0.77,0.317,0.28753030044444655,0.2878888674471453
500,100,0.8,0.75,0.4,0.868,0.426,0.2901865059030282,0.29120439557122074
500,100,0.8,0.75,0.5,0.917,0.501,0.27985231340354744,0.27971413979275345
500,100,0.8,0.75,0.6000000000000001,0.958,0.5978,0.25143265177454255,0.2513165334791963
500,100,0.8,0.8,0.1,0.494,0.09880000000000001,0.2628833727485777,0.2627546383986399
500,100,0.8,0.8,0.2,0.637,0.1922,0.2836540491860104,0.28361946336596866
500,100,0.8,0.8,0.30000000000000004,0.771,0.3,0.28326708287452007,0.2831254139069822
500,100,0.8,0.8,0.4,0.858,0.40320000000000006,0.2788324003904631,0.27871132018631756
500,100,0.8,0.8,0.5,0.926,0.5104000000000001,0.271377017238906,0.2714406012371768
500,100,0.8,0.8,0.6000000000000001,0.963,0.5894000000000001,0.25501504401245173,0.2551078203426936
500,100,0.8,0.8,0.7000000000000001,0.991,0.6918000000000002,0.2283525890041646,0.22838563877792317
500,100,0.8,0.9,0.1,0.505,0.1114,0.21908454541121342,0.21927152117865192
500,100,0.8,0.9,0.2,0.657,0.1948,0.24304738639210263,0.24298148077579906
500,100,0.8,0.9,0.30000000000000004,0.762,0.28840000000000005,0.26048664705372765,0.26061465806819084
500,100,0.8,0.9,0.4,0.885,0.40720000000000006,0.2620244584324464,0.2619923663010051
500,100,0.8,0.9,0.5,0.942,0.5028,0.2570179336509774,0.2569046515733026
500,100,0.8,0.9,0.6000000000000001,0.966,0.5952000000000001,0.2557388557930968,0.25565601890039674
500,100,0.8,0.9,0.7000000000000001,0.993,0.7074000000000001,0.21834127624641408,0.2183575050232989
500,100,0.8,0.9,0.8,0.996,0.8028000000000001,0.19002175735496257,0.18994736112934024
500,100,0.9,0.6,0.1,0.494,0.088,0.32080978619568157,0.3208738069709025
500,100,0.9,0.6,0.2,0.639,0.1958,0.30005398246381,0.2999333259242794
500,100,0.9,0.6,0.30000000000000004,0.748,0.302,0.29692450920084745,0.2967827488247927
500,100,0.9,0.6,0.4,0.869,0.40540000000000004,0.2815850317934711,0.28149600352402876
500,100,0.9,0.6,0.5,0.933,0.502,0.25826866380322394,0.25814724480420087
500,100,0.9,0.7,0.1,0.506,0.0992,0.3049136473369671,0.3047622023808071
500,100,0.9,0.7,0.2,0.628,0.18780000000000002,0.3061778974793983,0.30626785662227113
500,100,0.9,0.7,0.30000000000000004,0.735,0.2868,0.3047599688913205,0.3048934240025521
500,100,0.9,0.7,0.4,0.858,0.40120000000000006,0.2896937736343025,0.28955137713366175
500,100,0.9,0.7,0.5,0.919,0.5002000000000001,0.27407129560586074,0.27393429869222297
500,100,0.9,0.7,0.6000000000000001,0.974,0.5973999999999999,0.2514288298036971,0.2513165334791963
500,100,0.9,0.75,0.1,0.49,0.09160000000000001,0.2899888507055634,0.289965515191031
500,100,0.9,0.75,0.2,0.641,0.19820000000000002,0.28879085885837896,0.28865203966021097
500,100,0.9,0.75,0.30000000000000004,0.761,0.30460000000000004,0.28771795498651387,0.28761084819596083
500,100,0.9,0.75,0.4,0.855,0.405,0.29261001455968766,0.29250641018617013
500,100,0.9,0.75,0.5,0.93,0.5094000000000001,0.2621074976805134,0.26214499804497515
500,100,0.9,0.75,0.6000000000000001,0.972,0.5976000000000001,0.24276155620932482,0.24265201420964963
500,100,0.9,0.8,0.1,0.503,0.1044,0.2630015395578699,0.26290682760247974
500,100,0.9,0.8,0.2,0.654,0.21760000000000002,0.28356771792757135,0.2839718295887816
500,100,0.9,0.8,0.30000000000000004,0.755,0.3068,0.29617812458296355,0.29610808837314795
500,100,0.9,0.8,0.4,0.866,0.40420000000000006,0.2751328007672987,0.27502727137504024
500,100,0.9,0.8,0.5,0.932,0.5088,0.26712153397641664,0.267132925713024
500,100,0.9,0.8,0.6000000000000001,0.956,0.5862,0.2629043146825071,0.2631349463678286
500,100,0.9,0.8,0.7000000000000001,0.99,0.6976,0.22046052445470335,0.2203633363334291
500,100,0.9,0.9,0.1,0.473,0.10699999999999998,0.22733825609140818,0.22733235581412517
500,100,0.9,0.9,0.2,0.657,0.1974,0.24300677416955332,0.2428991560298224
500,100,0.9,0.9,0.30000000000000004,0.78,0.3002,0.2562530499830697,0.25612496949731395
500,100,0.9,0.9,0.4,0.891,0.41340000000000005,0.2534653520398492,0.25369272752682526
500,100,0.9,0.9,0.5,0.919,0.487,0.2637813120381741,0.2639696952303427
500,100,0.9,0.9,0.6000000000000001,0.972,0.606,0.24319363302344726,0.24314604664686615
500,100,0.9,0.9,0.7000000000000001,0.987,0.6922,0.22322407797768812,0.22324874019801322
500,100,0.9,0.9,0.8,0.997,0.8066,0.18425631709765172,0.18428239199663107
1000,1,0.6,0.6,0.1,0.817,0.021106000000000017,0.022619027043274544,0.08206931216965328
1000,1,0.6,0.6,0.2,0.968,0.03881300000000002,0.022191135110162297,0.16270587881204537
1000,1,0.6,0.6,0.30000000000000004,0.995,0.060287000000000014,0.022742688074650744,0.24078836142970036
1000,1,0.6,0.6,0.4,0.999,0.080222,0.02319315930697324,0.3206171455178279
1000,1,0.6,0.6,0.5,1.0,0.09977000000000003,0.024084625161483613,0.4009532915440401
1000,1,0.6,0.7,0.1,0.824,0.021408000000000007,0.021216495367418153,0.08140265351940316
1000,1,0.6,0.7,0.2,0.953,0.040122000000000026,0.022958445204460307,0.16151637068730834
1000,1,0.6,0.7,0.30000000000000004,0.997,0.059943000000000024,0.023253095653212652,0.2411794539342023
1000,1,0.6,0.7,0.4,1.0,0.07901500000000002,0.02391067743698399,0.321873451840937
1000,1,0.6,0.7,0.5,1.0,0.09976200000000003,0.024482089958349735,0.4009853239209634
1000,1,0.6,0.7,0.6000000000000001,1.0,0.11977000000000003,0.025070054000891333,0.4808832831363553
1000,1,0.6,0.75,0.1,0.813,0.018823999999999997,0.020521797391265903,0.08372733126046716
1000,1,0.6,0.75,0.2,0.969,0.03998300000000001,0.021749799189067578,0.16148690658997714
1000,1,0.6,0.75,0.30000000000000004,0.991,0.06025300000000003,0.022491573129993853,0.2407986482520199
1000,1,0.6,0.75,0.4,1.0,0.08059000000000002,0.023509968494632605,0.3202731865142632
1000,1,0.6,0.75,0.5,1.0,0.10097300000000001,0.025594048650542288,0.3998461541643235
1000,1,0.6,0.75,0.6000000000000001,1.0,0.12038400000000002,0.025614461630974094,0.480298815322295
1000,1,0.6,0.8,0.1,0.846,0.02055699999999998,0.020087116349621775,0.08194070417075999
1000,1,0.6,0.8,0.2,0.976,0.039968999999999984,0.020668556510511995,0.1613588640267401
1000,1,0.6,0.8,0.30000000000000004,0.994,0.06051100000000001,0.022568500530966068,0.24054897422354563
1000,1,0.6,0.8,0.4,0.998,0.080087,0.023183505039271017,0.3207510950877643
1000,1,0.6,0.8,0.5,1.0,0.10015299999999999,0.02445235179913186,0.4005932388346064
1000,1,0.6,0.8,0.6000000000000001,1.0,0.11953100000000001,0.025389242853079565,0.48113867959248513
1000,1,0.6,0.8,0.7000000000000001,1.0,0.139499,0.02563851267785109,0.5610864879855868
1000,1,0.6,0.9,0.1,0.873,0.019637999999999968,0.01670323184159141,0.08207782891865505
1000,1,0.6,0.9,0.2,0.988,0.04015599999999994,0.0182533517154754,0.16088180754827444
1000,1,0.6,0.9,0.30000000000000004,0.998,0.05840499999999996,0.01985364304459366,0.24240857451831205
1000,1,0.6,0.9,0.4,1.0,0.08029199999999997,0.022000335241780994,0.320463314593106
1000,1,0.6,0.9,0.5,1.0,0.100807,0.023897465134190263,0.39990695042722124
1000,1,0.6,0.9,0.6000000000000001,1.0,0.12044599999999997,0.02547280801066006,0.4802293764442156
1000,1,0.6,0.9,0.7000000000000001,1.0,0.13986999999999997,0.026940692286964357,0.5607768647153698
1000,1,0.6,0.9,0.8,1.0,0.16029699999999997,0.02851697755739567,0.6403376710767531
1000,1,0.7,0.6,0.1,0.951,0.03983900000000002,0.023657953795241424,0.06464120203090284
1000,1,0.7,0.6,0.2,1.0,0.07946100000000003,0.022670695609959553,0.12265030370936714
1000,1,0.7,0.6,0.30000000000000004,1.0,0.12102800000000002,0.022818630675522707,0.18041936148872714
1000,1,0.7,0.6,0.4,1.0,0.16072900000000004,0.021200118018633862,0.24020742494768973
1000,1,0.7,0.6,0.5,1.0,0.20122200000000004,0.02298061846045107,0.2996595968761888
1000,1,0.7,0.7,0.1,0.968,0.039635999999999956,0.02115464542418574,0.06396001876172337
1000,1,0.7,0.7,0.2,1.0,0.08036599999999997,0.022858840096789044,0.12179613294353811
1000,1,0.7,0.7,0.30000000000000004,1.0,0.11972599999999997,0.02319752247652858,0.18175891174850276
1000,1,0.7,0.7,0.4,1.0,0.16089399999999998,0.02319095911308077,0.24022689691206522
1000,1,0.7,0.7,0.5,1.0,0.20084699999999997,0.024010499684410883,0.3001140533197338
1000,1,0.7,0.7,0.6000000000000001,1.0,0.24140199999999998,0.023841703437942983,0.35938890355713554
1000,1,0.7,0.75,0.1,0.966,0.040553999999999965,0.021589237577533362,0.06324125235951612
1000,1,0.7,0.75,0.2,1.0,0.08018099999999996,0.021615259851745,0.12175116015874352
1000,1,0.7,0.75,0.30000000000000004,1.0,0.11952899999999998,0.0224190046784145,0.18185678706058792
1000,1,0.7,0.75,0.4,1.0,0.15938299999999997,0.02403555738939748,0.24181329781465705
1000,1,0.7,0.75,0.5,1.0,0.20017899999999997,0.024341023898851184,0.30080645770993686
1000,1,0.7,0.75,0.6000000000000001,1.0,0.238297,0.02581653122098871,0.3626222373214308
1000,1,0.7,0.8,0.1,0.979,0.040575000000000014,0.019356266169900646,0.062494967797415486
1000,1,0.7,0.8,0.2,1.0,0.07915799999999998,0.020939376626191473,0.12264097194657261
1000,1,0.7,0.8,0.30000000000000004,1.0,0.118903,0.02123465331719598,0.18233645548819913
1000,1,0.7,0.8,0.4,1.0,0.159791,0.023544843993509045,0.2413590043897265
1000,1,0.7,0.8,0.5,1.0,0.20199099999999998,0.02476198851213439,0.29903495949470527
1000,1,0.7,0.8,0.6000000000000001,1.0,0.23934799999999998,0.024630744397390235,0.3614912613051664
1000,1,0.7,0.8,0.7000000000000001,1.0,0.279134,0.02521673904230934,0.42162001612826694
1000,1,0.7,0.9,0.1,0.994,0.040151000000000034,0.015431277436535305,0.06180444158796354
1000,1,0.7,0.9,0.2,1.0,0.07985000000000005,0.018540691930379976,0.12157070370776007
1000,1,0.7,0.9,0.30000000000000004,1.0,0.120474,0.02002899110001511,0.18063871124429565
1000,1,0.7,0.9,0.4,1.0,0.15965300000000002,0.021761621243812687,0.24132918389618774
1000,1,0.7,0.9,0.5,1.0,0.20131900000000003,0.02233024583113403,0.2995137409201788
1000,1,0.7,0.9,0.6000000000000001,1.0,0.24069000000000002,0.025128018571254625,0.3601867043631678
1000,1,0.7,0.9,0.7000000000000001,1.0,0.28094900000000006,0.026200971163105585,0.41986848536178567
1000,1,0.7,0.9,0.8,1.0,0.320915,0.02688629107273161,0.47983808414922635
1000,1,0.75,0.6,0.1,0.983,0.05000700000000002,0.02204842588676307,0.05463466848073664
1000,1,0.75,0.6,0.2,1.0,0.10063800000000002,0.021871106540394813,0.10173826222223376
1000,1,0.75,0.6,0.30000000000000004,1.0,0.14985200000000004,0.02179911230525905,0.15172062483393617
1000,1,0.75,0.6,0.4,1.0,0.19953200000000004,0.022685316828283415,0.2017461969901787
1000,1,0.75,0.6,0.5,1.0,0.24983000000000002,0.023235252892468732,0.251245628817697
1000,1,0.75,0.7,0.1,0.991,0.05040999999999996,0.021117951317963294,0.05389517603645065
1000,1,0.75,0.7,0.2,1.0,0.09927499999999997,0.02154491955330906,0.10300118931352205
1000,1,0.75,0.7,0.30000000000000004,1.0,0.15044,0.023055410470255187,0.151324862464831
1000,1,0.75,0.7,0.4,1.0,0.19947299999999996,0.021529626002227627,0.20167830572473586
1000,1,0.75,0.7,0.5,1.0,0.250868,0.023662047005034638,0.25025204494668973
1000,1,0.75,0.7,0.6000000000000001,1.0,0.29986900000000005,0.02367120962615062,0.30106209160238034
1000,1,0.75,0.75,0.1,0.994,0.05035800000000002,0.020792310024529644,0.05381650304506972
1000,1,0.75,0.75,0.2,1.0,0.09943599999999998,0.021308307017404,0.10279449401597349
1000,1,0.75,0.75,0.30000000000000004,1.0,0.149863,0.02240567439835823,0.15179799405789265
1000,1,0.75,0.75,0.4,1.0,0.19959200000000002,0.023547144285539265,0.2017852323635206
1000,1,0.75,0.75,0.5,1.0,0.248557,0.02354827535664285,0.2525421727157664
1000,1,0.75,0.75,0.6000000000000001,1.0,0.300099,0.024096137093377094,0.30086650361913014
1000,1,0.75,0.8,0.1,0.994,0.04896000000000004,0.018337083973430705,0.05423093213287041
1000,1,0.75,0.8,0.2,1.0,0.100017,0.02025737080847542,0.10201250413552253
1000,1,0.75,0.8,0.30000000000000004,1.0,0.15105800000000003,0.022452722791696363,0.15062317218808002
1000,1,0.75,0.8,0.4,1.0,0.19999500000000003,0.022759063028823273,0.20129445347549943
1000,1,0.75,0.8,0.5,1.0,0.249268,0.02330646621363624,0.25181180274165066
1000,1,0.75,0.8,0.6000000000000001,1.0,0.300802,0.02464711496861806,0.3002104528493304
1000,1,0.75,0.8,0.7000000000000001,1.0,0.35034400000000004,0.024903008328790808,0.3505408078954575
1000,1,0.75,0.9,0.1,0.998,0.050374999999999955,0.015483349415068723,0.051982064214496186
1000,1,0.75,0.9,0.2,1.0,0.099616,0.018561170789070956,0.1020838870733281
1000,1,0.75,0.9,0.30000000000000004,1.0,0.15002299999999996,0.02000716765956033,0.15130428612567468
1000,1,0.75,0.9,0.4,1.0,0.19970199999999996,0.02152423026471535,0.201450038471081
1000,1,0.75,0.9,0.5,1.0,0.250324,0.02352905949332952,0.250781115716475
1000,1,0.75,0.9,0.6000000000000001,1.0,0.299622,0.024535139883218277,0.3013773614590188
1000,1,0.75,0.9,0.7000000000000001,1.0,0.348834,0.0241069199108386,0.35199165046915537
1000,1,0.75,0.9,0.8,1.0,0.400909,0.026039215805391664,0.39993873155772247
1000,1,0.8,0.6,0.1,0.994,0.061269,0.022431491497687132,0.04475219547687018
1000,1,0.8,0.6,0.2,1.0,0.120248,0.02310832080637816,0.08302916355112823
1000,1,0.8,0.6,0.30000000000000004,1.0,0.17977600000000002,0.0230254640777552,0.12240691156956787
1000,1,0.8,0.6,0.4,1.0,0.23989600000000003,0.02221613694458917,0.16163648721745968
1000,1,0.8,0.6,0.5,1.0,0.300451,0.02228866042146505,0.20078867248926172
1000,1,0.8,0.7,0.1,0.998,0.060097999999999985,0.021640950226982324,0.045387575392391265
1000,1,0.8,0.7,0.2,1.0,0.12076799999999999,0.021960383294342457,0.08221609331511687
1000,1,0.8,0.7,0.30000000000000004,1.0,0.179788,0.02202485301086368,0.12221102241614712
1000,1,0.8,0.7,0.4,1.0,0.241322,0.02328519951635625,0.16037570264849976
1000,1,0.8,0.7,0.5,1.0,0.300325,0.022986164071865912,0.200992390403219
1000,1,0.8,0.7,0.6000000000000001,1.0,0.36023800000000006,0.022728262800529447,0.24083578222515034
1000,1,0.8,0.75,0.1,0.996,0.059716000000000054,0.019817721516009013,0.044890422141031346
1000,1,0.8,0.75,0.2,1.0,0.119171,0.022728139548307248,0.08396058003610982
1000,1,0.8,0.75,0.30000000000000004,1.0,0.179796,0.021962393556503142,0.12219192280997956
1000,1,0.8,0.75,0.4,1.0,0.240354,0.02218113357533124,0.16117802579756335
1000,1,0.8,0.75,0.5,1.0,0.299455,0.022798239728863603,0.2018354205782523
1000,1,0.8,0.75,0.6000000000000001,1.0,0.361549,0.02317236624856335,0.2395731641899819
1000,1,0.8,0.8,0.1,0.998,0.059823000000000015,0.019123110739740126,0.044491785758721786
1000,1,0.8,0.8,0.2,1.0,0.11967,0.02054885289633837,0.08291406394575047
1000,1,0.8,0.8,0.30000000000000004,1.0,0.17955500000000002,0.02103476732546467,0.1222661727543641
1000,1,0.8,0.8,0.4,1.0,0.23973700000000003,0.022330393580890527,0.16180969377636187
1000,1,0.8,0.8,0.5,1.0,0.29981500000000005,0.022527677893455212,0.20144732065728746
1000,1,0.8,0.8,0.6000000000000001,1.0,0.36048899999999995,0.023379916584528242,0.24064827653652549
1000,1,0.8,0.8,0.7000000000000001,1.0,0.42024399999999995,0.023551244661909575,0.2807445921117627
1000,1,0.8,0.9,0.1,1.0,0.06023899999999997,0.016460644939729173,0.04303044271210793
1000,1,0.8,0.9,0.2,1.0,0.119565,0.018867531867172226,0.08261608196955363
1000,1,0.8,0.9,0.30000000000000004,1.0,0.180056,0.02050232204432485,0.12168191319994938
1000,1,0.8,0.9,0.4,1.0,0.24036,0.020762453599694815,0.16098316061004644
1000,1,0.8,0.9,0.5,1.0,0.30080699999999994,0.02148532918924844,0.2003472210937801
1000,1,0.8,0.9,0.6000000000000001,1.0,0.36001099999999997,0.023725087118043622,0.24115770151500457
1000,1,0.8,0.9,0.7000000000000001,1.0,0.42021,0.02401605027207162,0.28081780214224317
1000,1,0.8,0.9,0.8,1.0,0.47965399999999997,0.024101310278844962,0.3212504505833416
1000,1,0.9,0.6,0.1,1.0,0.07968999999999997,0.02226826836051191,0.030130980734121505
1000,1,0.9,0.6,0.2,1.0,0.15972,0.022226056726230077,0.04599980434741002
1000,1,0.9,0.6,0.30000000000000004,1.0,0.24035799999999996,0.022322144030404282,0.06367847359979673
1000,1,0.9,0.6,0.4,1.0,0.31927,0.021087526734631153,0.08343603538040388
1000,1,0.9,0.6,0.5,1.0,0.399696,0.0205326367808222,0.10238193199974302
1000,1,0.9,0.7,0.1,0.999,0.08022300000000007,0.02066490525769013,0.02859617107236558
1000,1,0.9,0.7,0.2,1.0,0.16135000000000002,0.02145501847628704,0.044200452486371666
1000,1,0.9,0.7,0.30000000000000004,1.0,0.24023400000000003,0.02163157805545331,0.06355652602211674
1000,1,0.9,0.7,0.4,1.0,0.32037000000000004,0.021173696546078705,0.08239425950877889
1000,1,0.9,0.7,0.5,1.0,0.39898700000000004,0.021799129180612546,0.10333611662918245
1000,1,0.9,0.7,0.6000000000000001,1.0,0.478956,0.020808966266421716,0.12281787329212315
1000,1,0.9,0.75,0.1,1.0,0.07910899999999998,0.020946691454329553,0.029576324991452217
1000,1,0.9,0.75,0.2,1.0,0.15995399999999996,0.022149819378462162,0.04575812496158474
1000,1,0.9,0.75,0.30000000000000004,1.0,0.24027099999999996,0.022090122963273246,0.06367918812296532
1000,1,0.9,0.75,0.4,1.0,0.320755,0.021583345797531385,0.08212883172187467
1000,1,0.9,0.75,0.5,1.0,0.400429,0.021816390946119237,0.10193067742343324
1000,1,0.9,0.75,0.6000000000000001,1.0,0.478441,0.02093539609870827,0.12334684025138229
1000,1,0.9,0.8,0.1,1.0,0.08045599999999996,0.018544108173432026,0.026935255706972642
1000,1,0.9,0.8,0.2,1.0,0.160943,0.020802367401079366,0.044246525287303634
1000,1,0.9,0.8,0.30000000000000004,1.0,0.24059,0.021437291280790537,0.06315572816459333
1000,1,0.9,0.8,0.4,1.0,0.321194,0.02135285246303895,0.08164480387630314
1000,1,0.9,0.8,0.5,1.0,0.399596,0.02134648581046671,0.10264589616735781
1000,1,0.9,0.8,0.6000000000000001,1.0,0.480823,0.021418740239179196,0.12108452006759587
1000,1,0.9,0.8,0.7000000000000001,1.0,0.55901,0.0217029241559039,0.14264896073929184
1000,1,0.9,0.9,0.1,1.0,0.081094,0.01554125782215502,0.024468878192512228
1000,1,0.9,0.9,0.2,1.0,0.15935499999999997,0.017727584219014214,0.044339248978754756
1000,1,0.9,0.9,0.30000000000000004,1.0,0.23932000000000003,0.018144277742991426,0.06333204560094365
1000,1,0.9,0.9,0.4,1.0,0.3192809999999999,0.02022753549477029,0.08321238489551905
1000,1,0.9,0.9,0.5,1.0,0.399274,0.020498661398225943,0.10278862777564453
1000,1,0.9,0.9,0.6000000000000001,1.0,0.480869,0.020922513964401826,0.12095250720840814
1000,1,0.9,0.9,0.7000000000000001,1.0,0.559167,0.02082010056622174,0.14236213330798336
1000,1,0.9,0.9,0.8,1.0,0.63946,0.020632598093892656,0.16185910539725598
1000,5,0.6,0.6,0.1,0.769,0.03885,0.04827274342481229,0.07789255420128423
1000,5,0.6,0.6,0.2,0.911,0.070625,0.05101604661292378,0.13906086796795136
1000,5,0.6,0.6,0.30000000000000004,0.987,0.111425,0.05141972737542822,0.19545299946534464
1000,5,0.6,0.6,0.4,0.999,0.14472000000000002,0.049739276186888726,0.26007575819364637
1000,5,0.6,0.6,0.5,1.0,0.18186000000000002,0.05120852187588226,0.32223089547714073
1000,5,0.6,0.7,0.1,0.745,0.036149999999999995,0.048451264431643305,0.0801373820385967
